Ind,genome,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,X,Y
FEMALE,0.772786854153851,0.784225360064399,0.817378854837755,0.808322430948858,0.738811492765142,0.78884183125293,0.8001583227034,0.789614180684677,0.82092923081876,0.685433547748018,0.854714857733124,0.854363821965452,0.825269429319622,0.649827665876315,0.698140839727865,0.687110704592794,0.838437121287908,0.928217415781054,0.807714969666964,0.964871694140249,0.962739823487375,0.645720835252186,0.714663388829758,0.715599364103536,0.00990831509092784
FEMALE,0.047844449389715,0.0470995295935491,0.0511679608647675,0.0519627700760969,0.0509459124000972,0.0512753097776274,0.0523634251331006,0.0493767815555922,0.0513369945518442,0.0410465418123011,0.0510874381165149,0.0513478549435347,0.0515725533807347,0.0434900955612717,0.0431830821072917,0.040591480509696,0.0456601657690326,0.0497128833092494,0.0510221108202994,0.0491417043313598,0.0518043960605164,0.039923482068681,0.034678083038457,0.0482541313691404,0.000670971994506781
FEMALE,0.259262525600395,0.265499900198844,0.272971073819339,0.26479796253384,0.23565727611555,0.260069725461523,0.262775743763114,0.263578135000418,0.272439623174608,0.232302520855824,0.290516276243169,0.291436029650599,0.274886821736816,0.210850774713854,0.234178190237238,0.233859245761532,0.296316210393492,0.331463617127168,0.268763788908134,0.350021612920351,0.341881193522878,0.21866222646029,0.265070110913715,0.227898649943685,0.00320558478835514
FEMALE,0.0480303960638802,0.0478331606644222,0.0513289563456235,0.0519639164108834,0.0489949018979832,0.0504176098798963,0.0516416476639079,0.0492722186562545,0.051425759535359,0.0419535730988648,0.0520545996961207,0.0519784022868941,0.0516221604483074,0.0427446575918054,0.0436288129413503,0.0417330528390759,0.0482375287993981,0.0526484875154581,0.0511440029238735,0.0520259751465707,0.0548600947679607,0.0396722660624961,0.0383012888170616,0.0463611775471152,0.000656942181980446
FEMALE,0.755440922246636,0.760179915459468,0.796797510658056,0.792849976641535,0.742176774533676,0.775464037693669,0.791632784738938,0.778475177964767,0.798944388122923,0.664064135655765,0.824601782744317,0.827244382782235,0.810410162665235,0.64449368436424,0.682480642208621,0.662998733109953,0.803670416762691,0.896895407992664,0.787260995674438,0.939668588583707,0.906560929604389,0.636362722170909,0.669362079780579,0.710995233095057,0.0102247690495801
FEMALE,0.151439658402075,0.155186441842406,0.158249437592094,0.155103601142557,0.142711194177001,0.151492151629442,0.154931102589581,0.155034047257265,0.15868365519499,0.134974094638349,0.166567854367264,0.169695172342645,0.160496995578583,0.125380709355271,0.137600161118529,0.133701101024748,0.16882278456342,0.19224796635171,0.155551794038642,0.208832730980677,0.191627566103382,0.129118170733595,0.152353262280788,0.135065327258432,0.00195977785804545
FEMALE,0.0827694047191417,0.0816664765701827,0.0886970008759028,0.0907678488744937,0.0887999858292472,0.0883678413860721,0.090662442951327,0.0867745005498758,0.089060506959832,0.0708422628722901,0.0889654813020015,0.0877440315547436,0.0893090531142648,0.0757921615580768,0.0743373283201772,0.0696629379614782,0.0789198992110575,0.0859916120667709,0.0887282041498184,0.084969041324455,0.0889649145298603,0.0676152524330253,0.0587646916260826,0.0821879756213928,0.00123462350231751
FEMALE,0.611329337982132,0.634767862825104,0.625392615629811,0.608115398846484,0.534893203226069,0.592211176658066,0.608359297781767,0.625595735965181,0.62597672397934,0.548312539761179,0.685844870467054,0.685539259453225,0.653451958973013,0.47568215710014,0.551280340837977,0.563575943648556,0.736693718812999,0.844450898027113,0.604845575499792,0.959925473434914,0.81308036807947,0.522306396055923,0.672941722185117,0.538304904677358,0.00816036550676441
FEMALE,0.114443554231919,0.118259504757663,0.119364057735461,0.11641542324271,0.10348892221485,0.113432028895738,0.115999194857575,0.116552487311019,0.11883051423662,0.102247887454841,0.128517287157366,0.128252446718942,0.122142887853773,0.0917570130620439,0.103324122301782,0.103677154797625,0.132079703654328,0.148642216702192,0.116945323175325,0.161382278467397,0.150158681753042,0.0973697948021703,0.117771155105376,0.101441696352483,0.00157199586091898
FEMALE,0.119630392497765,0.12338525728287,0.124015163476593,0.120654473334157,0.107822662570206,0.118018159441055,0.120505443275781,0.122226708666014,0.124151548664056,0.106173682586892,0.135016056067157,0.134223069647986,0.127354072947566,0.0956678186287564,0.108205950393453,0.108346749061985,0.139430362894136,0.155993450845191,0.122336945072654,0.171792486266845,0.157891803193373,0.102688921303485,0.124901553596614,0.106674220792403,0.00169407038815893
FEMALE,0.337729910455254,0.353360383403017,0.346362915993209,0.338430707066871,0.294542817341946,0.327999921068018,0.336270253746854,0.344773626758445,0.346979170878483,0.302294786676488,0.378296024708704,0.381141514680669,0.362707722591451,0.2603115286794,0.305672329848828,0.309873516590899,0.40255488275199,0.4618666421332,0.336526897054568,0.516556964965895,0.450933463143184,0.282941672737911,0.363310723649821,0.29511850153693,0.00476867096040686
FEMALE,0.274855177618411,0.299718029589182,0.262456795067477,0.236996415002078,0.19239241082946,0.230699842567178,0.240216111419341,0.279041002122784,0.258159235334487,0.263470519316254,0.312086833349089,0.325135617898621,0.286481711745657,0.175606784961603,0.249818201363508,0.264551943272164,0.413772034770545,0.515552173582653,0.238790050591947,0.666244437182354,0.421007744164586,0.248741057922524,0.443614219443938,0.18384218489326,0.00311411310548536
FEMALE,0.0478494922008249,0.049655511189278,0.0498341868669209,0.0488962285737025,0.0443019647648374,0.047232245638096,0.0485315065797216,0.0494300684177546,0.0493976108418229,0.0424221758339687,0.053440222233196,0.0532158240421522,0.0514049726378547,0.0380739658333232,0.0432266966397807,0.0429598673545757,0.0543272139762255,0.0619446886090941,0.0481257484894959,0.068520102907909,0.0610814476421615,0.0405523220027802,0.0473298809310657,0.0432326836458888,0.000733912461986871
FEMALE,2.31412755135631,2.40361552399101,2.34802939644092,2.24502195534112,1.9713335944418,2.20186371785332,2.25502946505582,2.3718613244853,2.35331041258213,2.09376089020881,2.60550922782923,2.61407327924824,2.46647343319271,1.75713746957342,2.0878877543397,2.1077163275029,2.90167017555789,3.36791161695376,2.26657813297928,3.99535527272641,3.15428504199569,1.98603325438379,2.72036670186431,1.9651890609527,0.0339436240026412
FEMALE,0.190606361165387,0.206617599560564,0.188687213432906,0.177813402249432,0.144706870172237,0.17138103220259,0.176895270128375,0.193675436370859,0.185338149562466,0.173641705511709,0.218275384392756,0.218832282139626,0.202612103474516,0.131262759521201,0.171943810844462,0.181938064393001,0.257071943962926,0.310138048783912,0.178106802637306,0.371239786079189,0.278459947652951,0.163903661123715,0.258655711072578,0.149775301898827,0.00259960804779689
FEMALE,0.16905775900722,0.179170217593961,0.172267759094922,0.168660878467151,0.143780613100175,0.162479992013941,0.168009454129484,0.173196685710499,0.17131600141461,0.150207872224279,0.189097184060114,0.188552454757073,0.183514510571554,0.127903869100217,0.152247238320723,0.157923594756228,0.203909350513083,0.236414056937595,0.165360374894361,0.266610014246313,0.225734385055451,0.139676307209895,0.183208059883013,0.14976751549038,0.00267735308335699
FEMALE,0.181728785678703,0.1820443207642,0.192060922788646,0.19329178012814,0.184708277203278,0.188692595638422,0.193581947988251,0.18955206378729,0.193120478747161,0.158095549707308,0.197042202026614,0.196666537191435,0.196044643223019,0.158512645120628,0.164556485290948,0.157822201419054,0.185748568202051,0.205067922110184,0.190844303323806,0.212052437972762,0.207936213774991,0.154037526988164,0.147763358918191,0.176838822504408,0.00335998009619298
FEMALE,0.0205939438430558,0.0219620074687798,0.0205586714238774,0.0198292940855235,0.0164655275616225,0.0190332811063036,0.0198393751030703,0.0212912747670879,0.0202134920834575,0.0183685006562867,0.0233282244589279,0.023263543812952,0.0223532808407382,0.014849811684267,0.0186228930277671,0.0194063297219256,0.0267254119990788,0.0315307146813217,0.0196741309324837,0.036404025416774,0.0285068175558091,0.0173201707587353,0.0244819145336889,0.0169737585798621,0.0003328080378396
FEMALE,0.0880205458525262,0.0888390444571851,0.0909422698223815,0.0895515169670426,0.0809585970234848,0.0870757392162496,0.0893158929131588,0.0895147900042367,0.0913636412642446,0.0767209742251783,0.0966510528846156,0.0967041916702746,0.0939471421006031,0.0712095483855596,0.0788741526046595,0.0775677852886265,0.0979654827898207,0.10946336612714,0.0898055602574517,0.119344061777623,0.110494923326297,0.0747884864490147,0.0842188393134443,0.078960937604656,0.0015824550608936
FEMALE,0.275330756602973,0.285264400605044,0.280888491435379,0.272010398014003,0.245588453380975,0.264600907629351,0.274838667479819,0.284919586134766,0.277784625240758,0.244934598324433,0.305075812035123,0.302200198988914,0.296620133767998,0.214518261450273,0.247731066197396,0.248990904171085,0.329699822210792,0.38631139694078,0.267536542783885,0.45715790511736,0.353945814330449,0.242434624052265,0.298646946940356,0.245877389764035,0.0051370166986433
FEMALE,0.0205328221685101,0.0224026884169729,0.0203685516903039,0.0190490238908794,0.015590501360273,0.0183518736893726,0.0190038671463104,0.0207320517704739,0.0202231734244089,0.0188847971550242,0.0237589258199597,0.0238953355406935,0.0216626443727226,0.0142346855659602,0.0186172386020471,0.0202467357509396,0.0276905410831016,0.0331613650608207,0.0192173269221784,0.0397681624255232,0.0303695550627746,0.0177920604231528,0.0277228346498438,0.0156867534966062,0.000333734376001603
FEMALE,0.260952275308249,0.266051437440551,0.268823435659104,0.263702318974674,0.242454074111321,0.259565605466338,0.265250470316562,0.27146804670591,0.272117173713633,0.230009891906103,0.288127287388525,0.285671715282246,0.280829658780699,0.211555551009614,0.234658145717252,0.230478349499049,0.300016115366947,0.339625785806823,0.264449881737635,0.390115131863506,0.329769115748668,0.225508470359223,0.259928541253034,0.239227513573726,0.00518161567051573
FEMALE,0.382981227885134,0.388685286364843,0.395259033007458,0.385981678944148,0.350800899687957,0.378072861294288,0.388805159980448,0.398158899952553,0.39613221342059,0.340223770924453,0.425969061645867,0.418759713790407,0.414523754034263,0.308571109192284,0.344925315935215,0.34041286594451,0.443972781376537,0.507339595525401,0.386819742929464,0.586942447496518,0.483908788059186,0.327290283928523,0.382977491710972,0.345283980427455,0.00801604202112435
FEMALE,0.0625216992338107,0.0645500859153326,0.0620610892775616,0.0611593292739615,0.0555182819975212,0.0597322304376093,0.0634596543155373,0.0639339354007266,0.0619655423243289,0.0545159829733193,0.0668537419411717,0.0659681492706619,0.0664678299847753,0.0485648686716504,0.0550460020601858,0.0552090524626838,0.072114889185741,0.0787535496244175,0.060799824809399,0.0931513400120547,0.0749389612334813,0.0524177333027633,0.0598546530926702,0.0567721530726752,0.00159091000193588
FEMALE,0.0596363401987742,0.0614053876319129,0.0675872260575277,0.0684223903322467,0.0676787266846178,0.0668935887442552,0.066459255747479,0.0656203703307473,0.0670082159945017,0.0543560760874084,0.0656494087084547,0.0660070659108039,0.0674058144638146,0.0576058958749613,0.0564320629599344,0.0533791250976091,0.060912213439397,0.0635114805417709,0.0661827886146807,0.064487173743543,0.0670445241863931,0.0521677847001328,0.0456755252544189,0.051707883323149,0.00154415518852278
